PLOT,EASTING,NORTHING,STRATUM,OLDPOOLNAME,POOL,YEAR
33007704,736956,4645054,IMP,13,13,2005
33007705,735006,4644952,IMP,13,13,2005
33007706,736958,4644951,IMP,13,13,2005
33007707,734759,4644901,IMP,13,13,2005
33007708,736459,4644849,IMP,13,13,2005
33007709,736658,4644801,IMP,13,13,2005
33007710,734252,4644704,IMP,13,13,2005
33007711,735654,4644599,IMP,13,13,2005
33007712,734853,4644505,IMP,13,13,2005
33007713,735703,4644505,IMP,13,13,2005
33007714,734006,4644446,IMP,13,13,2005
33007715,737507,4644402,IMP,13,13,2005
33007716,737808,4644247,IMP,13,13,2005
33007717,735057,4644199,IMP,13,13,2005
33007718,735103,4644153,IMP,13,13,2005
33007719,735857,4644154,IMP,13,13,2005
33007720,734899,4644103,IMP,13,13,2005
33007721,737608,4644098,IMP,13,13,2005
33007722,737706,4644105,IMP,13,13,2005
33007723,737602,4644006,IMP,13,13,2005
33007724,737309,4643945,IMP,13,13,2005
33007725,734806,4643854,IMP,13,13,2005
33007726,737263,4643756,IMP,13,13,2005
33007727,735005,4643698,IMP,13,13,2005
33007728,735059,4643498,IMP,13,13,2005
33007729,735408,4643500,IMP,13,13,2005
33007730,736604,4643354,IMP,13,13,2005
33007731,735402,4643210,IMP,13,13,2005
33007732,735506,4643202,IMP,13,13,2005
33007733,736558,4643109,IMP,13,13,2005
33007734,735704,4643052,IMP,13,13,2005
33007735,735160,4649910,IMP,13,13,2005
33007736,735103,4649856,IMP,13,13,2005
33007737,733459,4647410,IMP,13,13,2005
33007738,736160,4642551,IMP,13,13,2005
33007765,713513,4680903,MBC,13,13,2006
33007766,713709,4679995,MBC,13,13,2006
33007767,716607,4676948,MBC,13,13,2006
33007768,716919,4676695,MBC,13,13,2006
33007769,717109,4676653,MBC,13,13,2006
33007770,719905,4675506,MBC,13,13,2006
33007771,720359,4675400,MBC,13,13,2006
33007772,722112,4674697,MBC,13,13,2006
33007773,722362,4674604,MBC,13,13,2006
33007774,722864,4674604,MBC,13,13,2006
33007775,722860,4674496,MBC,13,13,2006
33007776,722857,4674448,MBC,13,13,2006
33007777,724561,4673447,MBC,13,13,2006
33007778,724709,4673243,MBC,13,13,2006
33007779,727664,4672098,MBC,13,13,2006
33007780,732653,4667750,MBC,13,13,2006
33007781,734902,4658300,MBC,13,13,2006
33007783,735412,4658195,MBC,13,13,2006
33007784,735558,4657700,MBC,13,13,2006
33007785,735853,4655655,MBC,13,13,2006
33007786,736613,4655161,MBC,13,13,2006
33007787,736762,4654997,MBC,13,13,2006
33007788,736659,4654947,MBC,13,13,2006
33007789,736458,4653651,MBC,13,13,2006
33007790,736607,4653453,MBC,13,13,2006
33007791,736910,4653053,MBC,13,13,2006
33007792,736961,4652998,MBC,13,13,2006
33007793,736608,4652698,MBC,13,13,2006
33007794,736359,4652650,MBC,13,13,2006
33007795,736457,4652652,MBC,13,13,2006
33007796,736611,4652447,MBC,13,13,2006
33007797,736808,4652451,MBC,13,13,2006
33007798,736609,4652352,MBC,13,13,2006
33007799,736410,4652107,MBC,13,13,2006
33007800,736406,4650852,MBC,13,13,2006
33007801,736156,4650650,MBC,13,13,2006
33007802,735851,4649800,MBC,13,13,2006
33007803,735156,4649701,MBC,13,13,2006
33007804,735608,4649602,MBC,13,13,2006
33007805,735454,4649544,MBC,13,13,2006
33007806,735502,4649550,MBC,13,13,2006
33007807,735506,4649299,MBC,13,13,2006
33007808,735212,4648654,MBC,13,13,2006
33007809,735207,4647855,MBC,13,13,2006
33007810,735361,4647153,MBC,13,13,2006
33007811,735406,4647049,MBC,13,13,2006
33007812,735908,4646601,MBC,13,13,2006
33007813,736455,4644601,MBC,13,13,2006
33007814,736457,4644406,MBC,13,13,2006
33007815,736505,4644148,MBC,13,13,2006
33007816,735810,4643396,MBC,13,13,2006
33007817,735861,4643353,MBC,13,13,2006
33007818,736159,4650298,MBC,13,13,2006
33007819,715153,4678646,MBC,13,13,2006
33007820,718660,4676151,MBC,13,13,2006
33007821,719356,4675512,MBC,13,13,2006
33007822,719758,4675405,MBC,13,13,2006
33007823,721659,4674902,MBC,13,13,2006
33007824,728419,4672103,MBC,13,13,2006
33007825,727906,4671947,MBC,13,13,2006
33007826,729664,4671305,MBC,13,13,2006
33007827,729806,4671245,MBC,13,13,2006
33007828,730308,4670949,MBC,13,13,2006
33007829,730355,4670951,MBC,13,13,2006
33007830,730904,4668403,MBC,13,13,2006
33007832,734903,4665102,MBC,13,13,2006
33007833,734163,4660105,MBC,13,13,2006
33007834,735159,4658752,MBC,13,13,2006
33007835,735266,4658404,MBC,13,13,2006
33007836,735862,4657603,MBC,13,13,2006
33007837,735608,4656952,MBC,13,13,2006
33007838,736915,4654348,MBC,13,13,2006
33007839,736411,4653204,MBC,13,13,2006
33007840,736656,4653053,MBC,13,13,2006
33007841,736461,4652952,MBC,13,13,2006
33007842,736460,4652898,MBC,13,13,2006
33007843,736353,4650704,MBC,13,13,2006
33007844,728043,4670299,SC,13,13,2006
33007845,735708,4646947,SC,13,13,2006
33007846,735813,4651854,SC,13,13,2006
33007847,736006,4655204,SC,13,13,2006
33007848,713556,4680094,SC,13,13,2006
33007849,714459,4678850,SC,13,13,2006
33007850,725261,4673356,SC,13,13,2006
33007851,727155,4673151,SC,13,13,2006
33007852,732108,4667104,SC,13,13,2006
33007853,735311,4656150,SC,13,13,2006
33007854,713453,4680198,SC,13,13,2006
33007855,715057,4679203,SC,13,13,2006
33007856,715106,4679150,SC,13,13,2006
33007857,715798,4678152,SC,13,13,2006
33007858,725308,4673405,SC,13,13,2006
33007859,726455,4673405,SC,13,13,2006
33007860,727211,4673206,SC,13,13,2006
33007861,727454,4672804,SC,13,13,2006
33007862,728812,4672354,SC,13,13,2006
33007863,728863,4672296,SC,13,13,2006
33007864,729006,4672052,SC,13,13,2006
33007865,729357,4672003,SC,13,13,2006
33007866,730656,4671002,SC,13,13,2006
33007867,734559,4667602,SC,13,13,2006
33007868,731607,4667347,SC,13,13,2006
33007869,734058,4662656,SC,13,13,2006
33007870,734555,4657709,SC,13,13,2006
33007871,734908,4657446,SC,13,13,2006
33007872,719595,4676086,SC,13,13,2006
33007873,723659,4674297,SC,13,13,2006
33007874,732907,4667806,SC,13,13,2006
33007875,733114,4665792,SC,13,13,2006
33007876,735108,4663451,SC,13,13,2006
33007877,735509,4659099,SC,13,13,2006
33007878,735458,4658951,SC,13,13,2006
33007879,735456,4658502,SC,13,13,2006
33007880,736509,4657751,SC,13,13,2006
33007881,736709,4657501,SC,13,13,2006
33007882,736710,4657351,SC,13,13,2006
33007883,735661,4656498,SC,13,13,2006
33007884,735610,4656460,SC,13,13,2006
33007885,734960,4655999,SC,13,13,2006
33007886,735856,4654851,SC,13,13,2006
33007887,735812,4654753,SC,13,13,2006
33007888,735512,4655952,SC,13,13,2006
33007889,735559,4655550,SC,13,13,2006
33007890,736056,4654700,SC,13,13,2006
33007891,736004,4654655,SC,13,13,2006
33007892,736357,4653601,SC,13,13,2006
33007893,737005,4656053,SC,13,13,2006
33007894,732307,4664346,BWC,13,13,2006
33007895,733657,4659849,BWC,13,13,2006
33007896,737660,4654949,BWC,13,13,2006
33007897,735257,4652149,BWC,13,13,2006
33007898,734007,4665655,BWC,13,13,2006
33007899,739409,4647698,BWC,13,13,2006
33007900,739359,4646753,BWC,13,13,2006
33007901,738505,4643049,BWC,13,13,2006
33007902,737855,4655500,BWC,13,13,2006
33007903,736516,4658791,BWC,13,13,2006
33007905,735857,4658947,BWC,13,13,2006
33007906,732606,4664251,BWC,13,13,2006
33007907,732659,4664200,BWC,13,13,2006
33007908,732707,4664150,BWC,13,13,2006
33007909,719856,4676701,BWC,13,13,2006
33007910,733757,4660203,BWC,13,13,2006
33007911,733457,4659954,BWC,13,13,2006
33007912,737505,4655245,BWC,13,13,2006
33007913,737160,4655155,BWC,13,13,2006
33007914,735661,4654499,BWC,13,13,2006
33007915,735405,4654455,BWC,13,13,2006
33007916,736056,4653649,BWC,13,13,2006
33007917,735809,4653099,BWC,13,13,2006
33007918,735408,4652904,BWC,13,13,2006
33007919,735415,4652652,BWC,13,13,2006
33007920,735759,4661049,BWC,13,13,2006
33007921,736760,4660904,BWC,13,13,2006
33007922,737558,4660699,BWC,13,13,2006
33007923,736310,4660400,BWC,13,13,2006
33007924,737158,4660402,BWC,13,13,2006
33007925,736859,4660347,BWC,13,13,2006
33007926,736858,4660203,BWC,13,13,2006
33007927,735809,4660152,BWC,13,13,2006
33007928,736208,4660149,BWC,13,13,2006
33007929,736856,4659951,BWC,13,13,2006
33007930,737206,4659852,BWC,13,13,2006
33007931,736258,4659803,BWC,13,13,2006
33007932,736809,4659749,BWC,13,13,2006
33007933,736078,4658527,BWC,13,13,2006
33007934,736657,4658549,BWC,13,13,2006
33007935,736209,4658202,BWC,13,13,2006
33007936,735858,4658051,BWC,13,13,2006
33007937,736709,4658050,BWC,13,13,2006
33007938,736609,4657900,BWC,13,13,2006
33007939,737558,4659801,BWC,13,13,2006
33007940,737958,4659802,BWC,13,13,2006
33007941,737657,4659404,BWC,13,13,2006
33007942,737760,4659300,BWC,13,13,2006
33007943,737710,4658552,BWC,13,13,2006
33007944,737510,4658253,BWC,13,13,2006
33007945,737908,4658096,BWC,13,13,2006
33007946,738108,4657900,BWC,13,13,2006
33007947,737509,4657853,BWC,13,13,2006
33007949,737757,4657598,BWC,13,13,2006
33007950,737517,4657553,BWC,13,13,2006
33007951,737806,4657448,BWC,13,13,2006
33007952,738209,4656909,BWC,13,13,2006
33007953,737407,4656604,BWC,13,13,2006
33007954,738107,4656552,BWC,13,13,2006
33007955,737804,4656447,BWC,13,13,2006
33007956,738004,4656348,BWC,13,13,2006
33007957,725860,4670601,BWC,13,13,2006
33007958,726159,4670604,BWC,13,13,2006
33007959,726109,4670547,BWC,13,13,2006
33007960,727455,4670304,BWC,13,13,2006
33007961,726761,4670199,BWC,13,13,2006
33007962,726008,4670056,BWC,13,13,2006
33007963,727857,4670048,BWC,13,13,2006
33007964,733408,4668954,BWC,13,13,2006
33007965,732907,4668902,BWC,13,13,2006
33007966,733606,4668802,BWC,13,13,2006
33007967,734463,4668349,BWC,13,13,2006
33007968,734505,4668153,BWC,13,13,2006
33007969,734554,4668053,BWC,13,13,2006
33007970,732856,4663252,BWC,13,13,2006
33007971,732410,4663103,BWC,13,13,2006
33007973,732755,4662502,BWC,13,13,2006
33007974,732959,4662249,BWC,13,13,2006
33007975,716207,4680399,BWC,13,13,2006
33007976,716058,4679001,BWC,13,13,2006
33007977,716555,4678199,BWC,13,13,2006
33007978,730058,4668998,BWC,13,13,2006
33007979,726111,4671749,BWC,13,13,2006
33007980,730403,4669297,BWC,13,13,2006
33007981,716056,4679754,BWC,13,13,2006
33007983,716908,4677800,BWC,13,13,2006
33007984,716858,4677749,BWC,13,13,2006
33007985,717107,4677701,BWC,13,13,2006
33007986,724007,4674301,BWC,13,13,2006
33007987,725660,4673550,BWC,13,13,2006
33007988,735058,4661502,BWC,13,13,2006
33007990,733360,4660004,BWC,13,13,2006
33007991,735451,4659363,BWC,13,13,2006
33007992,737058,4656260,BWC,13,13,2006
33007993,736812,4656203,BWC,13,13,2006
33007994,736909,4655752,BWC,13,13,2006
33007995,736958,4655603,BWC,13,13,2006
33007996,737706,4655600,BWC,13,13,2006
33007997,736961,4655343,BWC,13,13,2006
33007998,735610,4654852,BWC,13,13,2006
33007999,735812,4653899,BWC,13,13,2006
33008000,735257,4653150,BWC,13,13,2006
33008001,735612,4661053,BWC,13,13,2006
33008002,736857,4659400,BWC,13,13,2006
33008003,738657,4658603,BWC,13,13,2006
33008004,727007,4671200,BWC,13,13,2006
33008005,728456,4670803,BWC,13,13,2006
33008006,729559,4670400,BWC,13,13,2006
33008007,729307,4670101,BWC,13,13,2006
33008008,726457,4669908,BWC,13,13,2006
33008009,733559,4668101,BWC,13,13,2006
33008010,734257,4667905,BWC,13,13,2006
33008011,732860,4663299,BWC,13,13,2006
33008012,732405,4663000,BWC,13,13,2006
33008013,733008,4662101,BWC,13,13,2006
33008014,737557,4652300,IMP,13,13,2006
33008015,735357,4652097,IMP,13,13,2006
33008016,734225,4650853,IMP,13,13,2006
33008017,734157,4650801,IMP,13,13,2006
33008018,734238,4650581,IMP,13,13,2006
33008019,734168,4650451,IMP,13,13,2006
33008020,737610,4650095,IMP,13,13,2006
33008021,733706,4650001,IMP,13,13,2006
33008022,733906,4650000,IMP,13,13,2006
33008023,734119,4649530,IMP,13,13,2006
33008024,737152,4649651,IMP,13,13,2006
33008025,737451,4649555,IMP,13,13,2006
33008026,737956,4649451,IMP,13,13,2006
33008027,734303,4649177,IMP,13,13,2006
33008028,738005,4649345,IMP,13,13,2006
33008029,733958,4649248,IMP,13,13,2006
33008030,737454,4649255,IMP,13,13,2006
33008031,733834,4649195,IMP,13,13,2006
33008032,738708,4649202,IMP,13,13,2006
33008033,737461,4649153,IMP,13,13,2006
33008034,737508,4649151,IMP,13,13,2006
33008035,737100,4648849,IMP,13,13,2006
33008036,737161,4648797,IMP,13,13,2006
33008037,737254,4648809,IMP,13,13,2006
33008038,737310,4648800,IMP,13,13,2006
33008039,737658,4648747,IMP,13,13,2006
33008040,738108,4648747,IMP,13,13,2006
33008041,736658,4648504,IMP,13,13,2006
33008042,737356,4648506,IMP,13,13,2006
33008043,736957,4648299,IMP,13,13,2006
33008044,737206,4647749,IMP,13,13,2006
33008045,737610,4647751,IMP,13,13,2006
33008046,737409,4647207,IMP,13,13,2006
33008047,737656,4647151,IMP,13,13,2006
33008048,738156,4646551,IMP,13,13,2006
33008049,737956,4644845,IMP,13,13,2006
33008050,737959,4644752,IMP,13,13,2006
33008051,737918,4644612,IMP,13,13,2006
33008052,733962,4644003,IMP,13,13,2006
33008053,734007,4643849,IMP,13,13,2006
33008054,737759,4643602,IMP,13,13,2006
33008055,737957,4643553,IMP,13,13,2006
33008056,734108,4643153,IMP,13,13,2006
33008057,734856,4643003,IMP,13,13,2006
33008058,735112,4642950,IMP,13,13,2006
33008059,737409,4642946,IMP,13,13,2006
33008060,737306,4642849,IMP,13,13,2006
33008061,735208,4642801,IMP,13,13,2006
33008062,734563,4642451,IMP,13,13,2006
33008063,738254,4645553,IMP,13,13,2006
33008064,737957,4644198,IMP,13,13,2006
33008065,734054,4643301,IMP,13,13,2006
33008066,738256,4644699,IMP,13,13,2006
33008067,737958,4644502,IMP,13,13,2006
33008068,738306,4647896,IMP,13,13,2006
33008069,737856,4647048,IMP,13,13,2006
33008070,735762,4652697,IMP,13,13,2006
33008071,735963,4652201,IMP,13,13,2006
33008072,737507,4651400,IMP,13,13,2006
33008073,735606,4651152,IMP,13,13,2006
33008074,735803,4651143,IMP,13,13,2006
33008075,737807,4651057,IMP,13,13,2006
33008076,735509,4650801,IMP,13,13,2006
33008077,735859,4650796,IMP,13,13,2006
33008078,736508,4650701,IMP,13,13,2006
33008079,736657,4650703,IMP,13,13,2006
33008080,736507,4650553,IMP,13,13,2006
33008081,738205,4650504,IMP,13,13,2006
33008082,738257,4650455,IMP,13,13,2006
33008083,734861,4650353,IMP,13,13,2006
33008084,737808,4650252,IMP,13,13,2006
33008085,738355,4650252,IMP,13,13,2006
33008086,735262,4650001,IMP,13,13,2006
33008087,736159,4649901,IMP,13,13,2006
33008088,734660,4649696,IMP,13,13,2006
33008089,736610,4649202,IMP,13,13,2006
33008090,736557,4649149,IMP,13,13,2006
33008091,736407,4648999,IMP,13,13,2006
33008092,734258,4648900,IMP,13,13,2006
33008093,736608,4648699,IMP,13,13,2006
33008094,734357,4648600,IMP,13,13,2006
33008095,735309,4648603,IMP,13,13,2006
33008096,736207,4648550,IMP,13,13,2006
33008097,736356,4648552,IMP,13,13,2006
33008098,734807,4648495,IMP,13,13,2006
33008099,736256,4648452,IMP,13,13,2006
33008100,734458,4648401,IMP,13,13,2006
33008101,733856,4648201,IMP,13,13,2006
33008102,733903,4648196,IMP,13,13,2006
33008103,736106,4648202,IMP,13,13,2006
33008104,738153,4648201,IMP,13,13,2006
33008105,736309,4648052,IMP,13,13,2006
33008106,733656,4648000,IMP,13,13,2006
33008107,736060,4647998,IMP,13,13,2006
33008108,733557,4647951,IMP,13,13,2006
33008109,734008,4647949,IMP,13,13,2006
33008110,736307,4647953,IMP,13,13,2006
33008111,734205,4647802,IMP,13,13,2006
33008112,735957,4647751,IMP,13,13,2006
33008113,734356,4647554,IMP,13,13,2006
33008114,735560,4647454,IMP,13,13,2006
33008115,735956,4647398,IMP,13,13,2006
33008116,733807,4647253,IMP,13,13,2006
33008117,735757,4647205,IMP,13,13,2006
33008118,734007,4647151,IMP,13,13,2006
33008119,736163,4647147,IMP,13,13,2006
33008120,736155,4647056,IMP,13,13,2006
33008121,734006,4647001,IMP,13,13,2006
33008122,736358,4646997,IMP,13,13,2006
33008123,736507,4646948,IMP,13,13,2006
33008124,733603,4646898,IMP,13,13,2006
33008125,736011,4646907,IMP,13,13,2006
33008126,733805,4646801,IMP,13,13,2006
33008127,733913,4646800,IMP,13,13,2006
33008128,734455,4646804,IMP,13,13,2006
33008129,736559,4646800,IMP,13,13,2006
33008130,735263,4646744,IMP,13,13,2006
33008131,736009,4646754,IMP,13,13,2006
33008132,736455,4646753,IMP,13,13,2006
33008133,736360,4646606,IMP,13,13,2006
33008134,733809,4646552,IMP,13,13,2006
33008135,736058,4646502,IMP,13,13,2006
33008136,737706,4646500,IMP,13,13,2006
33008137,734556,4646452,IMP,13,13,2006
33008138,733708,4646248,IMP,13,13,2006
33008139,734253,4646197,IMP,13,13,2006
33008140,734703,4646204,IMP,13,13,2006
33008141,736162,4646146,IMP,13,13,2006
33008142,734956,4646052,IMP,13,13,2006
33008143,735409,4646000,IMP,13,13,2006
33008144,737856,4646000,IMP,13,13,2006
33008145,736257,4645854,IMP,13,13,2006
33008146,737807,4645852,IMP,13,13,2006
33008147,736911,4645802,IMP,13,13,2006
33008148,734911,4645702,IMP,13,13,2006
33008149,734255,4645651,IMP,13,13,2006
33008150,734905,4645598,IMP,13,13,2006
33008151,736355,4645602,IMP,13,13,2006
33008152,736456,4645551,IMP,13,13,2006
33008153,733808,4645500,IMP,13,13,2006
33008154,736604,4645502,IMP,13,13,2006
33008155,737356,4645496,IMP,13,13,2006
33008156,735359,4645453,IMP,13,13,2006
33008157,736657,4645450,IMP,13,13,2006
33008158,737061,4645453,IMP,13,13,2006
33008159,734807,4645301,IMP,13,13,2006
33008160,734011,4645250,IMP,13,13,2006
33008161,735609,4645199,IMP,13,13,2006
33008162,734306,4645051,IMP,13,13,2006
33008163,734413,4645047,IMP,13,13,2006
33008164,737556,4644901,IMP,13,13,2006
33008165,734008,4644654,IMP,13,13,2006
33008166,736508,4644654,IMP,13,13,2006
33008167,734657,4644503,IMP,13,13,2006
33008168,737355,4644499,IMP,13,13,2006
33008169,735008,4644450,IMP,13,13,2006
33008170,736559,4644353,IMP,13,13,2006
33008171,737658,4644352,IMP,13,13,2006
33008172,737650,4644251,IMP,13,13,2006
33008173,735808,4644097,IMP,13,13,2006
33008174,737755,4644100,IMP,13,13,2006
33008175,734608,4644056,IMP,13,13,2006
33008176,737056,4644002,IMP,13,13,2006
33008177,734662,4643808,IMP,13,13,2006
33008178,734708,4643802,IMP,13,13,2006
33008179,737258,4643750,IMP,13,13,2006
33008180,737509,4643751,IMP,13,13,2006
33008181,734556,4643699,IMP,13,13,2006
33008182,734807,4643602,IMP,13,13,2006
33008183,736805,4643603,IMP,13,13,2006
33008184,736755,4643353,IMP,13,13,2006
33008185,735462,4642899,IMP,13,13,2006
33008186,735007,4649900,IMP,13,13,2006
33008187,735008,4649797,IMP,13,13,2006
33008188,733507,4647150,IMP,13,13,2006
33008214,713704,4680245,MBC,13,13,2007
33008215,716407,4677401,MBC,13,13,2007
33008216,716405,4676896,MBC,13,13,2007
33008217,716604,4676903,MBC,13,13,2007
33008218,717262,4676400,MBC,13,13,2007
33008219,717462,4676295,MBC,13,13,2007
33008220,717507,4676190,MBC,13,13,2007
33008221,718006,4676053,MBC,13,13,2007
33008222,720354,4675500,MBC,13,13,2007
33008223,719950,4675400,MBC,13,13,2007
33008224,720307,4675400,MBC,13,13,2007
33008225,722355,4674608,MBC,13,13,2007
33008226,722601,4674598,MBC,13,13,2007
33008227,723111,4674503,MBC,13,13,2007
33008228,722853,4674400,MBC,13,13,2007
33008229,723211,4674301,MBC,13,13,2007
33008230,724156,4673455,MBC,13,13,2007
33008231,724716,4673301,MBC,13,13,2007
33008232,724904,4673306,MBC,13,13,2007
33008233,724859,4673159,MBC,13,13,2007
33008235,729162,4671551,MBC,13,13,2007
33008236,730463,4670900,MBC,13,13,2007
33008237,730555,4670847,MBC,13,13,2007
33008238,730656,4670744,MBC,13,13,2007
33008239,730759,4670697,MBC,13,13,2007
33008240,734360,4658750,MBC,13,13,2007
33008241,734854,4658653,MBC,13,13,2007
33008242,734407,4658500,MBC,13,13,2007
33008243,734904,4658302,MBC,13,13,2007
33008244,735605,4657749,MBC,13,13,2007
33008245,736850,4654147,MBC,13,13,2007
33008246,736457,4653798,MBC,13,13,2007
33008247,736608,4653353,MBC,13,13,2007
33008248,736757,4652950,MBC,13,13,2007
33008249,736809,4652952,MBC,13,13,2007
33008250,736665,4652854,MBC,13,13,2007
33008251,736707,4652649,MBC,13,13,2007
33008252,736652,4652596,MBC,13,13,2007
33008253,736204,4652450,MBC,13,13,2007
33008254,736406,4652448,MBC,13,13,2007
