"","Row.names","PLOT","EASTING","NORTHING","AQUATICAREA","STRATUM","OLDPOOLNAME","POOL","YEAR","y"
"1240","1168",31004299,572235,4918496,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1241","11680",32011165,638149,4857619,"P08_CFL_334","BWC",8,"8",2012,"2"
"1242","11681",32011166,638707,4857615,"P08_CFL_335","BWC",8,"8",2012,"2"
"1243","11686",32011171,638657,4856465,"P08_CFL_325","BWC",8,"8",2012,"2"
"1244","11687",32011172,638750,4851462,"P08_CFL_348","BWC",8,"8",2012,"2"
"1245","11688",32011173,638445,4850871,"P08_CFL_348","BWC",8,"8",2012,"2"
"1246","11689",32011174,638290,4850349,"P08_CFL_348","BWC",8,"8",2012,"2"
"1247","1169",31004300,572129,4918755,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1248","11690",32011175,638245,4850215,"P08_CFL_348","BWC",8,"8",2012,"2"
"1249","11691",32011176,638154,4850110,"P08_CFL_348","BWC",8,"8",2012,"2"
"1250","11692",32011177,641854,4848416,"P08_CFL_286","BWC",8,"8",2012,"2"
"1251","11693",32011178,642196,4848353,"P08_CFL_283","BWC",8,"8",2012,"2"
"1252","11694",32011179,639207,4848252,"P08_CFL_357","BWC",8,"8",2012,"2"
"1253","11695",32011180,641998,4848263,"P08_CFL_286","BWC",8,"8",2012,"2"
"1254","11696",32011181,640603,4848159,"P08_CFL_291","BWC",8,"8",2012,"2"
"1255","11697",32011182,640012,4847761,"P08_CFL_360","BWC",8,"8",2012,"2"
"1256","11698",32011183,643102,4846763,"P08_TSC_82","BWC",8,"8",2012,"2"
"1257","11699",32011184,642203,4846709,"","BWC",8,"8",2012,"2"
"1258","1170",31004301,571228,4918803,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1259","11700",32011185,641194,4846660,"","BWC",8,"8",2012,"2"
"1260","11701",32011186,642949,4846472,"P08_CFL_354","BWC",8,"8",2012,"2"
"1261","11702",32011188,644255,4846008,"P08_CFL_238","BWC",8,"8",2012,"2"
"1262","11703",32011189,644060,4845855,"P08_CFL_238","BWC",8,"8",2012,"2"
"1263","11704",32011190,644255,4845762,"P08_CFL_238","BWC",8,"8",2012,"2"
"1264","11705",32011191,643709,4845661,"P08_CFL_234","BWC",8,"8",2012,"2"
"1265","11706",32011192,643401,4845665,"P08_TSC_87","BWC",8,"8",2012,"2"
"1266","11707",32011194,641905,4845460,"P08_CFL_209","BWC",8,"8",2012,"2"
"1267","11708",32011195,641957,4845468,"P08_CFL_209","BWC",8,"8",2012,"2"
"1268","11709",32011196,643804,4845459,"P08_TSC_84","BWC",8,"8",2012,"2"
"1269","1171",31004302,572280,4918451,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1270","11710",32011197,644462,4845412,"P08_CFL_238","BWC",8,"8",2012,"2"
"1271","11711",32011198,643198,4845307,"P08_CFL_206","BWC",8,"8",2012,"2"
"1272","11712",32011199,641002,4845218,"P08_CFL_203","BWC",8,"8",2012,"2"
"1273","11713",32011200,639201,4845215,"P08_CFL_224","BWC",8,"8",2012,"2"
"1274","11714",32011201,643064,4845171,"P08_CFL_197","BWC",8,"8",2012,"2"
"1275","11715",32011202,644401,4844957,"P08_CFL_238","BWC",8,"8",2012,"2"
"1276","11716",32011203,639355,4844662,"P08_CFL_224","BWC",8,"8",2012,"2"
"1277","11717",32011204,642649,4844617,"P08_TSC_61","BWC",8,"8",2012,"2"
"1278","11718",32011205,639651,4844371,"P08_CFL_224","BWC",8,"8",2012,"2"
"1279","11719",32011206,639103,4844319,"P08_CFL_224","BWC",8,"8",2012,"2"
"1280","1172",31004303,572184,4918757,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1281","11720",32011207,641899,4844216,"P08_CFL_228","BWC",8,"8",2012,"2"
"1282","11721",32011208,639950,4844205,"P08_CFL_224","BWC",8,"8",2012,"2"
"1283","11722",32011209,639603,4844007,"P08_CFL_224","BWC",8,"8",2012,"2"
"1284","11723",32011210,639957,4843959,"P08_CFL_224","BWC",8,"8",2012,"2"
"1285","11724",32011211,640053,4843916,"P08_CFL_224","BWC",8,"8",2012,"2"
"1286","11725",32011212,639952,4843856,"P08_CFL_224","BWC",8,"8",2012,"2"
"1287","11726",32011213,639808,4843762,"P08_CFL_224","BWC",8,"8",2012,"2"
"1288","11727",32011214,643312,4843708,"P08_CFL_179","BWC",8,"8",2012,"2"
"1289","11728",32011215,644409,4843667,"P08_CFL_162","BWC",8,"8",2012,"2"
"1290","11729",32011216,643202,4843615,"P08_CFL_179","BWC",8,"8",2012,"2"
"1291","1173",31004304,572069,4918854,"P04_CFL_20","BWC",4,"L4",2001,"2"
"1292","11730",32011217,644052,4843510,"","BWC",8,"8",2012,"2"
"1293","11731",32011218,644408,4843505,"P08_CFL_162","BWC",8,"8",2012,"2"
"1294","11732",32011219,644554,4843513,"P08_CFL_162","BWC",8,"8",2012,"2"
"1295","11733",32011220,641299,4843310,"P08_CFL_152","BWC",8,"8",2012,"2"
"1296","11734",32011221,639848,4843256,"P08_CFL_224","BWC",8,"8",2012,"2"
"1297","11735",32011222,641351,4843216,"P08_CFL_147","BWC",8,"8",2012,"2"
"1298","11736",32011223,644099,4843111,"P08_CFL_140","BWC",8,"8",2012,"2"
"1299","11737",32011224,639753,4843008,"P08_CFL_224","BWC",8,"8",2012,"2"
"1300","11738",32011225,639805,4842915,"P08_CFL_224","BWC",8,"8",2012,"2"
"1301","1174",31004306,581073,4912459,"P04_CFL_44","BWC",4,"L4",2001,"2"
"1302","11740",32011228,643146,4842311,"P08_CFL_159","BWC",8,"8",2012,"2"
"1303","11741",32011229,644206,4842260,"P08_CFL_119","BWC",8,"8",2012,"2"
"1304","11742",32011230,640404,4842004,"P08_CFL_115","BWC",8,"8",2012,"2"
"1305","11744",32011233,642099,4841562,"P08_CFL_113","BWC",8,"8",2012,"2"
"1306","11745",32011235,641547,4841512,"P08_CFL_111","BWC",8,"8",2012,"2"
"1307","11746",32011237,641752,4841258,"P08_TSC_42","BWC",8,"8",2012,"2"
"1308","11747",32011238,643154,4841015,"P08_CFL_109","BWC",8,"8",2012,"2"
"1309","11749",32011243,643156,4840611,"P08_CFL_78","BWC",8,"8",2012,"2"
"1310","1175",31004307,579729,4911358,"P04_CFL_44","BWC",4,"L4",2001,"2"
"1311","11750",32011244,643155,4840515,"P08_TSC_36","BWC",8,"8",2012,"2"
"1312","11751",32011245,642354,4840518,"P08_CFL_94","BWC",8,"8",2012,"2"
"1313","11752",32011246,642006,4840358,"P08_CFL_66","BWC",8,"8",2012,"2"
"1314","11753",32011247,642104,4840369,"P08_TSC_31","BWC",8,"8",2012,"2"
"1315","11755",32011249,642198,4840263,"P08_CFL_343","BWC",8,"8",2012,"2"
"1316","11756",32011250,641456,4840213,"P08_TSC_43","BWC",8,"8",2012,"2"
"1317","11757",32011251,641156,4840208,"P08_CFL_343","BWC",8,"8",2012,"2"
"1318","11758",32011252,641005,4840114,"P08_CFL_62","BWC",8,"8",2012,"2"
"1319","11759",32011253,641257,4839957,"P08_CFL_343","BWC",8,"8",2012,"1"
"1320","1176",31004308,582226,4913663,"P04_CFL_264","BWC",4,"L4",2001,"2"
"1321","11760",32011254,640107,4839760,"P08_CFL_56","BWC",8,"8",2012,"2"
"1322","11761",32011255,640355,4839408,"P08_CFL_56","BWC",8,"8",2012,"2"
"1323","11762",32011256,640306,4838911,"P08_CFL_42","BWC",8,"8",2012,"2"
"1324","11763",32011257,640607,4838863,"P08_TSC_27","BWC",8,"8",2012,"2"
"1325","11764",32011258,640355,4838718,"P08_CFL_42","BWC",8,"8",2012,"2"
"1326","11765",32011259,639709,4836956,"P08_CFL_337","BWC",8,"8",2012,"2"
"1327","11766",32011260,639456,4836660,"P08_CFL_337","BWC",8,"8",2012,"2"
"1328","11767",32011261,639752,4836116,"P08_CFL_337","BWC",8,"8",2012,"2"
"1329","11768",32011262,639802,4835861,"P08_CFL_337","BWC",8,"8",2012,"2"
"1330","11769",32011263,640154,4835814,"P08_CFL_337","BWC",8,"8",2012,"2"
"1331","1177",31004309,582782,4913405,"P04_CFL_264","BWC",4,"L4",2001,"1"
"1332","11770",32011264,639312,4835709,"P08_SC_1","BWC",8,"8",2012,"2"
"1333","11771",32011265,640002,4835660,"P08_CFL_337","BWC",8,"8",2012,"2"
"1334","11772",32011266,640502,4835561,"P08_CFL_337","BWC",8,"8",2012,"2"
"1335","11773",32011267,640408,4835354,"P08_CFL_337","BWC",8,"8",2012,"2"
"1336","11774",32011269,639551,4834106,"P08_CFL_350","BWC",8,"8",2012,"2"
"1337","11775",32011270,643203,4833815,"P08_CFL_11","BWC",8,"8",2012,"2"
"1338","11776",32011271,643653,4840565,"P08_CFL_119","IMP",8,"8",2012,"2"
"1339","11777",32011272,643604,4840317,"P08_CFL_343","IMP",8,"8",2012,"2"
"1340","11778",32011274,642902,4840062,"P08_CFL_343","IMP",8,"8",2012,"2"
"1341","11779",32011275,642799,4839911,"P08_CFL_343","IMP",8,"8",2012,"2"
"1342","1178",31004310,582930,4912606,"P04_CFL_241","BWC",4,"L4",2001,"2"
"1343","11780",32011276,641706,4839863,"P08_CFL_343","IMP",8,"8",2012,"2"
"1344","11782",32011278,642151,4839714,"P08_CFL_343","IMP",8,"8",2012,"1"
"1345","11783",32011279,642802,4839659,"P08_CFL_343","IMP",8,"8",2012,"2"
"1346","11785",32011281,642004,4839606,"P08_CFL_343","IMP",8,"8",2012,"2"
"1347","11786",32011282,641757,4839556,"P08_CFL_343","IMP",8,"8",2012,"2"
"1348","11787",32011283,641657,4839465,"P08_CFL_343","IMP",8,"8",2012,"2"
"1349","11788",32011284,640950,4839100,"P08_CFL_343","IMP",8,"8",2012,"2"
"1350","11789",32011285,641455,4838962,"P08_CFL_343","IMP",8,"8",2012,"2"
"1351","11790",32011286,641401,4838868,"P08_CFL_343","IMP",8,"8",2012,"2"
"1352","11792",32011288,643103,4838709,"P08_CFL_343","IMP",8,"8",2012,"2"
"1353","11793",32011289,641956,4838665,"P08_CFL_343","IMP",8,"8",2012,"2"
"1354","11796",32011292,640810,4838553,"P08_CFL_343","IMP",8,"8",2012,"2"
"1355","11797",32011293,641501,4838513,"P08_CFL_343","IMP",8,"8",2012,"2"
"1356","11798",32011294,641605,4838507,"P08_CFL_343","IMP",8,"8",2012,"2"
"1357","11799",32011295,640706,4838458,"P08_CFL_343","IMP",8,"8",2012,"2"
"1358","1180",31004312,584031,4911255,"P04_CFL_254","BWC",4,"L4",2001,"2"
"1359","11801",32011297,641207,4838310,"P08_CFL_343","IMP",8,"8",2012,"2"
"1360","11802",32011298,640603,4838254,"P08_CFL_343","IMP",8,"8",2012,"2"
"1361","11803",32011299,642811,4838261,"P08_CFL_343","IMP",8,"8",2012,"1"
"1362","11804",32011300,640506,4838207,"P08_CFL_343","IMP",8,"8",2012,"2"
"1363","11806",32011302,642100,4837953,"P08_CFL_343","IMP",8,"8",2012,"1"
"1364","11808",32011304,642754,4837856,"P08_CFL_343","IMP",8,"8",2012,"1"
"1365","11809",32011305,642853,4837812,"P08_CFL_343","IMP",8,"8",2012,"1"
"1366","1181",31004313,584280,4911061,"P04_CFL_254","BWC",4,"L4",2001,"2"
"1367","11810",32011306,641794,4837709,"P08_CFL_343","IMP",8,"8",2012,"2"
"1368","11811",32011307,640812,4837617,"P08_CFL_343","IMP",8,"8",2012,"2"
"1369","11812",32011308,640406,4837563,"P08_CFL_343","IMP",8,"8",2012,"2"
"1370","11813",32011309,641504,4837513,"P08_CFL_343","IMP",8,"8",2012,"2"
"1371","11814",32011310,641903,4837516,"P08_CFL_343","IMP",8,"8",2012,"2"
"1372","11815",32011311,640755,4837465,"P08_CFL_343","IMP",8,"8",2012,"2"
"1373","11816",32011312,641001,4837366,"P08_CFL_343","IMP",8,"8",2012,"2"
"1374","11817",32011313,642302,4837356,"P08_CFL_343","IMP",8,"8",2012,"1"
"1375","11818",32011314,641006,4837263,"P08_CFL_343","IMP",8,"8",2012,"2"
"1376","11819",32011315,640905,4837114,"P08_CFL_343","IMP",8,"8",2012,"2"
"1377","1182",31004314,584528,4910749,"P04_TSC_31","BWC",4,"L4",2001,"2"
"1378","11820",32011316,641752,4837119,"P08_CFL_343","IMP",8,"8",2012,"2"
"1379","11821",32011317,641652,4837062,"P08_CFL_343","IMP",8,"8",2012,"2"
"1380","11823",32011319,640705,4837015,"P08_CFL_343","IMP",8,"8",2012,"1"
"1381","11825",32011321,640602,4836966,"P08_CFL_343","IMP",8,"8",2012,"2"
"1382","11826",32011322,641103,4836715,"P08_CFL_343","IMP",8,"8",2012,"2"
"1383","11827",32011323,640952,4836562,"P08_CFL_343","IMP",8,"8",2012,"2"
"1384","1183",31004315,584983,4910315,"P04_CFL_270","BWC",4,"L4",2001,"2"
"1385","11830",32011326,641603,4836004,"P08_CFL_343","IMP",8,"8",2012,"1"
"1386","11831",32011327,642353,4835960,"P08_CFL_27","IMP",8,"8",2012,"2"
"1387","11832",32011328,642203,4835864,"P08_CFL_27","IMP",8,"8",2012,"2"
"1388","11833",32011329,642504,4835820,"P08_CFL_27","IMP",8,"8",2012,"2"
"1389","11834",32011330,643246,4835812,"P08_CFL_27","IMP",8,"8",2012,"2"
"1390","11835",32011331,643006,4835765,"P08_CFL_27","IMP",8,"8",2012,"2"
"1391","11836",32011332,642420,4835706,"P08_CFL_27","IMP",8,"8",2012,"2"
"1392","11837",32011333,641347,4835664,"P08_CFL_342","IMP",8,"8",2012,"2"
"1393","11838",32011334,642555,4835304,"P08_CFL_349","IMP",8,"8",2012,"2"
"1394","1184",31004316,580128,4917261,"P04_CFL_19","BWC",4,"L4",2001,"2"
"1395","11840",32011336,639552,4834968,"P08_CFL_20","IMP",8,"8",2012,"2"
"1396","11841",32011337,639610,4834966,"P08_CFL_20","IMP",8,"8",2012,"2"
"1397","11842",32011338,642901,4834961,"P08_CFL_349","IMP",8,"8",2012,"2"
"1398","11843",32011339,642052,4834913,"P08_CFL_349","IMP",8,"8",2012,"2"
"1399","11844",32011340,640905,4834810,"P08_CFL_337","IMP",8,"8",2012,"2"
"1400","11845",32011341,641154,4834762,"P08_CFL_337","IMP",8,"8",2012,"2"
"1401","11846",32011342,640803,4834710,"P08_CFL_337","IMP",8,"8",2012,"2"
"1402","11847",32011343,640805,4834661,"P08_CFL_337","IMP",8,"8",2012,"2"
"1403","11848",32011344,642313,4834552,"P08_CFL_349","IMP",8,"8",2012,"1"
"1404","11849",32011345,641251,4834510,"P08_CFL_342","IMP",8,"8",2012,"2"
"1405","1185",31004317,579280,4917204,"P04_CFL_19","BWC",4,"L4",2001,"2"
"1406","11850",32011346,640501,4834111,"P08_CFL_342","IMP",8,"8",2012,"2"
"1407","11851",32011347,640204,4834023,"P08_TSC_20","IMP",8,"8",2012,"2"
"1408","11852",32011348,641452,4834007,"P08_CFL_342","IMP",8,"8",2012,"2"
"1409","11853",32011349,640951,4833961,"P08_CFL_342","IMP",8,"8",2012,"2"
"1410","11854",32011351,640857,4833863,"P08_CFL_342","IMP",8,"8",2012,"2"
"1411","11855",32011352,640450,4833763,"P08_CFL_342","IMP",8,"8",2012,"2"
"1412","11856",32011353,640450,4833715,"P08_CFL_342","IMP",8,"8",2012,"2"
"1413","11857",32011354,640356,4833665,"P08_TSC_20","IMP",8,"8",2012,"2"
"1414","11858",32011355,639509,4833512,"P08_CFL_17","IMP",8,"8",2012,"2"
"1415","11859",32011356,639650,4833416,"P08_CFL_17","IMP",8,"8",2012,"2"
"1416","1186",31004318,580377,4917156,"P04_CFL_19","BWC",4,"L4",2001,"2"
"1417","11860",32011357,640603,4833413,"P08_CFL_342","IMP",8,"8",2012,"2"
"1418","11861",32011358,641650,4833360,"P08_CFL_342","IMP",8,"8",2012,"2"
"1419","11862",32011359,642308,4833315,"P08_CFL_342","IMP",8,"8",2012,"2"
"1420","11863",32011360,639745,4833269,"P08_CFL_350","IMP",8,"8",2012,"2"
"1421","11864",32011361,640704,4833270,"P08_CFL_342","IMP",8,"8",2012,"2"
"1422","11865",32011362,642804,4833258,"P08_CFL_349","IMP",8,"8",2012,"2"
"1423","11866",32011363,639352,4833207,"P08_CFL_17","IMP",8,"8",2012,"2"
"1424","11867",32011364,641197,4833211,"P08_CFL_342","IMP",8,"8",2012,"2"
"1425","11868",32011365,639352,4833157,"P08_CFL_17","IMP",8,"8",2012,"2"
"1426","11869",32011366,643415,4833152,"P08_CFL_349","IMP",8,"8",2012,"2"
"1427","1187",31004319,580527,4917154,"P04_CFL_19","BWC",4,"L4",2001,"2"
"1428","11870",32011367,641904,4833167,"P08_CFL_342","IMP",8,"8",2012,"2"
"1429","11872",32011369,641558,4833108,"P08_CFL_342","IMP",8,"8",2012,"2"
"1430","11873",32011370,643355,4833013,"P08_CFL_349","IMP",8,"8",2012,"2"
"1431","11874",32011371,640697,4832970,"P08_CFL_342","IMP",8,"8",2012,"2"
"1432","11875",32011372,641899,4832961,"P08_CFL_342","IMP",8,"8",2012,"2"
"1433","11876",32011373,639404,4832916,"P08_CFL_17","IMP",8,"8",2012,"2"
"1434","11877",32011374,642857,4832913,"P08_CFL_349","IMP",8,"8",2012,"2"
"1435","11878",32011376,642252,4832763,"P08_CFL_342","IMP",8,"8",2012,"2"
"1436","1188",31004320,579432,4917101,"P04_CFL_19","BWC",4,"L4",2001,"2"
"1437","11880",32011378,640699,4832706,"P08_CFL_342","IMP",8,"8",2012,"2"
"1438","11881",32011379,640950,4832712,"P08_CFL_342","IMP",8,"8",2012,"1"
"1439","11882",32011380,641951,4832662,"P08_CFL_342","IMP",8,"8",2012,"2"
"1440","11883",32011382,642351,4832564,"P08_CFL_342","IMP",8,"8",2012,"2"
"1441","11884",32011383,640609,4832466,"P08_CFL_342","IMP",8,"8",2012,"2"
"1442","11885",32011384,642803,4832356,"P08_CFL_342","IMP",8,"8",2012,"2"
"1443","11886",32011386,642256,4832259,"P08_CFL_342","IMP",8,"8",2012,"2"
"1444","11887",32011387,640356,4832166,"P08_CFL_342","IMP",8,"8",2012,"2"
"1445","11888",32011388,641704,4832166,"P08_CFL_342","IMP",8,"8",2012,"2"
"1446","11889",32011389,642357,4832160,"P08_CFL_342","IMP",8,"8",2012,"2"
